first_temp,last_temp,total_arc_energy,total_heating_duration,Wire 1,gas_volume,process_duration,energy_rate,bulk_heat_markers,agg_coolants,mean_apparent_power,mean_power_factor
1580.0,1609.0,543.1995089999999,825.0,99.153595,11.9970023804,1295.0,0.6584236392918346,255.0,0.0,0.7509884073066055,0.8237444470354074
1613.0,1600.0,257.02154,427.0,120.119995,5.9551362154000005,1485.0,0.6019239671680571,508.0,0.0,0.8278322896469611,0.7894448949269428
1567.0,1598.0,567.3760269999999,900.0,44.16048,13.494307057300002,2038.0,0.6304178007731355,469.0,23.03392,0.6913360486168145,0.8012043198849166
1601.0,1602.0,433.159021,571.0,96.13968,7.485146782799999,1346.0,0.7585972213905916,512.0,27.023361,0.9036382824466027,0.8041891271019801
1602.0,1613.0,461.33351300000004,1002.0,105.225121,14.8814040739,3478.0,0.4604126830298136,819.0,0.0,0.5362186919450551,0.811570077326582
1564.0,1617.0,731.443975,1334.0,210.275512,14.3112436064,2856.0,0.5483088227263206,991.0,0.0,0.7345735186291588,0.8050352405716754
1584.0,1600.0,407.467925,717.0,115.140472,11.743690918,1060.0,0.5682955639010382,518.0,0.0,0.6565183888882137,0.7979992160742532
1585.0,1600.0,379.088708,690.0,130.079041,10.7114693823,1108.0,0.5494039166753055,559.0,0.0,0.636233580281855,0.7970642451433291
1543.0,1601.0,769.313432,1112.0,100.158234,9.2943379975,1726.0,0.6918286196778002,627.0,0.0,0.809386228931184,0.8212820879326376
1596.0,1606.0,473.40619300000003,742.0,86.486405,13.6079608169,2472.0,0.6380137285981978,518.0,0.0,0.7680710611578764,0.81267350697576
1593.0,1602.0,689.860109,647.0,108.107996,8.4967464916,1698.0,1.066244356008588,507.0,0.0,1.2672222463433114,0.772685833673788
1586.0,1602.0,441.492552,718.0,135.18959,10.4276220702,1753.0,0.6148921251407782,574.0,0.0,0.7494804198123161,0.7991568947871327
1587.0,1603.0,662.502048,808.0,125.230553,2.9401933443,1830.0,0.8199282670800957,622.0,0.0,1.018277697443959,0.8159894647740641
1608.0,1602.0,695.336896,852.0,96.096001,7.3403303049,2427.0,0.8161231077919824,513.0,15.084160999999998,1.0231401250290915,0.8014185889111761
1600.0,1603.0,1142.634004,2063.0,69.18912300000001,21.2652711035,10976.0,0.5538700913530291,639.0,88.0,0.7484287912481351,0.8083922482106652
1538.0,1621.0,1270.648921,2136.0,114.354237,18.601690105800003,4887.0,0.5948730875708188,826.0,84.0,0.7767905878994341,0.8096114320532315
1607.0,1612.0,1832.006809,2919.0,100.245593,6.1184414589000005,12323.0,0.6276145264555857,809.0,70.0,0.891672031842432,0.7953794327198445
1565.0,1588.0,351.000292,561.0,33.10944,7.9277425537,1063.0,0.6256689585442253,508.0,125.038082,0.78700712000358,0.8034764708650909
1573.0,1589.0,484.97560999999996,685.0,72.20304100000001,8.1200928869,1509.0,0.7079935809052031,0.0,219.145283,0.8952930130609873,0.7950979885354637
1626.0,1588.0,125.337492,126.0,39.312,10.4412280032,3574.0,0.9947419210522285,0.0,157.0,1.2200710466251545,0.8153148152737183
1603.0,1606.0,360.569818,569.0,43.243198,10.6682367139,2188.0,0.6336903544166897,0.0,185.0,0.7335677869211357,0.8023891827827987
1581.0,1595.0,733.941096,1066.0,21.097441,13.1501496276,2446.0,0.6885000835975602,929.0,109.0,0.8754429141228786,0.7988410169816637
1569.0,1574.0,573.924456,692.0,73.207679,6.810519531199999,1530.0,0.8293705891709452,862.0,157.12384,1.0329906101570372,0.7970959070119197
1589.0,1601.0,515.981854,1101.0,40.141922,1.2793217390999998,2846.0,0.4686483644991066,870.0,87.0,0.6209508835088533,0.8007655509484572
1601.0,1573.0,368.130458,709.0,35.162399,10.7149415588,3848.0,0.519224898177364,403.0,116.144638,0.6653602162373766,0.7932287031880345
1598.0,1576.0,381.76155500000004,468.0,50.013599,7.897148315399999,1161.0,0.8157298009459446,447.0,208.062721,1.1007866665621113,0.8170224827817298
1604.0,1581.0,557.073792,508.0,97.100639,16.9762156372,3387.0,1.0966019311692534,431.0,169.13216,1.2061181347413523,0.8048568382348626
1580.0,1580.0,352.416874,566.0,47.960640000000005,11.2305148411,1895.0,0.6226446427094586,411.0,154.18848400000002,0.859883781580564,0.800835806032028
1581.0,1597.0,686.390639,1037.0,61.152001,17.742133666900003,3938.0,0.6619003205216941,410.0,167.151357,0.8513733867831753,0.7925259593288407
1543.0,1606.0,911.6975299999999,1470.0,45.121441,19.8746448176,2727.0,0.6202023971414803,463.0,102.12064000000001,0.7982155489145786,0.8022669257575016
1579.0,1621.0,748.738255,965.0,156.680151,7.7159208622,1709.0,0.7758945567264813,414.0,0.0,0.9442738618767956,0.8124078852046639
1558.0,1594.0,494.15952500000003,855.0,70.062721,9.3420918512,1416.0,0.5779643499653293,303.0,0.0,0.7306164057197801,0.7784323439438655
1581.0,1592.0,269.95914300000004,422.0,90.155518,3.7272072498,948.0,0.6397135938456495,464.0,0.0,0.7862348260136035,0.818877771334202
1589.0,1590.0,534.036106,827.0,191.362092,13.8666679832,3082.0,0.6457510272581497,965.0,9.085441,0.8329471093476589,0.8131627795957527
1583.0,1586.0,540.751208,583.0,90.024483,6.688318178499999,1427.0,0.9275320732841841,688.0,0.0,1.192006964697884,0.8216499945112081
1591.0,1589.0,324.443939,649.0,140.256469,16.210094297799998,2423.0,0.4999136117116547,838.0,0.0,0.6280437595723805,0.8083248484313117
1591.0,1593.0,551.717485,745.0,114.092163,8.113340078899999,2640.0,0.7405603726099279,624.0,0.0,0.8111875277964903,0.8131095833155652
1593.0,1595.0,764.197933,895.0,117.28079200000002,6.5676578772,1744.0,0.8538524295658947,702.0,0.0,0.9906327481334418,0.8180597641082125
1606.0,1592.0,189.24454,329.0,114.266884,6.4345578824,2157.0,0.5752113502975273,141.0,0.0,0.680862740163898,0.790082626897397
1614.0,1589.0,200.633141,339.0,70.193763,7.838460865,2574.0,0.5918381565829453,77.0,0.0,0.6713805653531768,0.7977241479593741
1605.0,1604.0,863.5509979999999,1216.0,110.292,11.0249421236,2958.0,0.7101570648835768,826.0,170.135998,0.8407645615785905,0.8060858299746844
1604.0,1583.0,618.448612,955.0,86.26800099999998,12.523541311,2047.0,0.6475901628524591,517.0,122.06048200000001,0.7391676380698934,0.823769364919867
1541.0,1578.0,766.6918760000001,1008.0,50.013599,9.5851558489,2086.0,0.7606070122955655,511.0,32.497921000000005,0.8908007856136825,0.7992820648508262
1605.0,1586.0,511.803378,673.0,37.08432,4.8554485632,2322.0,0.7604804909289675,663.0,143.0,0.8841215659232166,0.7891747197394834
1607.0,1590.0,392.94516300000004,769.0,54.993122,8.115679527700001,3721.0,0.5109819998571912,198.0,136.0,0.6783938553151837,0.7771225555795963
1565.0,1583.0,426.244883,752.0,48.135361,3.0556995858,1596.0,0.5668149964519282,595.0,118.17216,0.6382382221749815,0.8061563532428584
1587.0,1609.0,463.43363700000003,896.0,72.552482,9.9937188569,2714.0,0.517225035522042,628.0,0.0,0.6460786390837889,0.8134118797014851
1569.0,1587.0,469.051212,1016.0,59.142724,11.3599044196,3150.0,0.46166457419621487,585.0,159.173118,0.617774157943825,0.8026139865343243
1572.0,1583.0,342.257592,556.0,12.97296,7.8235756836,1802.0,0.6155711975616691,308.0,144.0,0.8025874505923116,0.8057816945771613
1557.0,1580.0,329.034956,696.0,21.927359,5.064115559899999,1413.0,0.47275136677081375,202.0,85.0,0.6153580107385107,0.8148984992768029
1591.0,1597.0,459.6977730000001,779.0,37.215358,13.0054078113,2080.0,0.5901126663656912,418.0,130.0,0.6964317851870575,0.8116586071993054
1598.0,1587.0,534.252615,1077.0,75.260643,14.3814833683,3089.0,0.4960562767311395,361.0,132.1504,0.6260387796504746,0.799682233247013
1578.0,1586.0,561.314933,822.0,69.145439,5.8716591864000005,1598.0,0.6828648736877753,411.0,122.14176,0.7915390976529225,0.8084103637890339
1603.0,1596.0,706.3783599999999,999.0,150.259201,17.226810898,3779.0,0.707085438367513,514.0,0.0,0.7820569038152749,0.8117730988984455
1572.0,1599.0,584.015096,1087.0,102.123833,16.346660108000002,2023.0,0.5372723924813947,515.0,0.0,0.6258873517578731,0.8071254066320458
1557.0,1598.0,720.8009790000001,869.0,70.1064,1.986317052,1814.0,0.8294602654837715,507.0,0.0,1.0592750319080453,0.8193646551617385
1544.0,1594.0,785.379921,1063.0,90.199204,12.6431868068,1807.0,0.7388334088538719,514.0,0.0,0.8539349637269341,0.801197975871541
1589.0,1587.0,276.669667,589.0,76.221604,20.5141887056,2059.0,0.4697277798008866,515.0,0.0,0.6353852130543701,0.8067185542157351
1611.0,1592.0,314.69408699999997,613.0,110.160958,15.091339922,2823.0,0.5133671808586104,514.0,0.0,0.6195379463392147,0.8004858994912671
1596.0,1595.0,821.056214,1347.0,105.225121,10.5216540377,3272.0,0.6095443265809627,507.0,28.1008,0.6744398676656959,0.8081032411690892
1616.0,1591.0,247.488,458.0,65.17055500000001,8.8054726781,2683.0,0.5403668004286725,0.0,0.0,0.847928349189305,0.7984146552726613
1585.0,1592.0,315.77977899999996,574.0,115.184151,11.7672250615,1867.0,0.5501389782205752,0.0,0.0,0.6745762059386534,0.8123245959413454
1594.0,1607.0,895.776646,934.0,80.19648000000001,33.2139897159,2496.0,0.959075627847156,512.0,0.0,1.13229126325239,0.8050926766372775
1588.0,1590.0,511.458107,687.0,80.109123,5.0348748794,1434.0,0.7444804942579258,506.0,0.0,0.8603138646573494,0.8006408981685846
1619.0,1597.0,173.632671,248.0,84.56447599999998,5.7431511841,756.0,0.7001317096721085,511.0,107.14304,0.813881386736288,0.7765007041226097
1620.0,1583.0,248.08670899999998,411.0,118.722243,10.9902272798,3173.0,0.6036172821504311,515.0,17.122560999999997,0.7423737621302142,0.8182379367149648
1594.0,1582.0,60.177655,95.0,92.99472,4.9648824463,3129.0,0.6334489333211649,0.0,0.0,0.7669079752258416,0.8259778493155712
1645.0,1647.0,660.893688,819.0,7.55664,25.3779296152,4550.0,0.8069519901471064,0.0,24.148801,0.9829350262498879,0.8375576914828569
1631.0,1600.0,217.00010299999997,519.0,0.0,14.6832284493,4731.0,0.4181119437743363,0.0,43.065361,0.560424350420501,0.7778814106806431
1635.0,1547.0,552.638355,725.0,0.0,22.201580005,6992.0,0.762259789486072,21.0,245.0,0.8658339630876393,0.8025625895251852
1591.0,1600.0,520.48018,776.0,146.022235,8.1713769592,2227.0,0.6707218727999759,688.0,0.5824,0.8024403632256746,0.8103865634957833
1625.0,1604.0,505.74619199999995,804.0,0.0,50.581035013100006,3942.0,0.6290375444149559,68.0,0.0,0.8504608287497888,0.8178786600955547
1652.0,1600.0,1080.575225,1357.0,0.0,38.9827398224,10319.0,0.7962971385681862,68.0,33.182243,1.0431155067420195,0.8054231263575637
1628.0,1593.0,162.503307,295.0,0.0,17.8756120967,3897.0,0.5508586491234357,50.0,0.0,0.653316342065557,0.815685197535857
1613.0,1620.0,671.5130539999999,920.0,150.215515,17.9996244213,2585.0,0.7299054855445055,847.0,0.0,0.9147980997317668,0.7988249801710365
1563.0,1596.0,507.255747,967.0,129.205429,6.7203439942,1598.0,0.5245664340789407,650.0,0.0,0.6124135397130799,0.8273326050198515
1559.0,1604.0,626.03576,1012.0,133.223999,19.0480647244,2232.0,0.6186124049544228,692.0,0.0,0.7747767458095195,0.8119086040467594
1594.0,1606.0,543.872682,932.0,170.220947,14.7896557617,2383.0,0.5835543735670132,381.0,0.0,0.7775102579814208,0.7800366794814003
1561.0,1596.0,568.002306,874.0,175.156799,16.7632246998,1614.0,0.6498882145321715,412.0,0.0,0.814702134654538,0.8102081942710422
1541.0,1592.0,974.763432,1339.0,120.382073,11.7247954765,2591.0,0.7279786592383969,389.0,0.0,0.8348709839119538,0.816443030861432
1592.0,1595.0,709.703528,952.0,56.085118,7.8367570541,1453.0,0.7454868913289192,514.0,0.0,0.8960330234245841,0.8119448825744839
1594.0,1598.0,345.375589,550.0,69.189117,9.1355617525,1123.0,0.6279556049462618,308.0,0.0,0.7769057289173154,0.7927024463704577
1604.0,1594.0,459.772069,678.0,59.23008,6.0680667954,1996.0,0.6781298852783203,769.0,0.0,0.8637452742643846,0.8110988098358828
1612.0,1601.0,359.88371,591.0,115.14048,2.4272277569,2126.0,0.6089402773444962,540.0,0.0,0.7435652664811275,0.8113069060126807
1611.0,1591.0,299.507529,633.0,105.44351600000002,4.4812694408,2292.0,0.47315564655362324,566.0,0.0,0.6354217813540013,0.8064338092768116
1568.0,1593.0,1010.606716,1322.0,48.048,21.4992836914,3113.0,0.764452880753004,617.0,236.0,0.9704407333056466,0.8120895873696067
1623.0,1609.0,199.263,381.0,0.0,5.169613554,1163.0,0.5229999862729663,258.0,89.0,0.6166487369875654,0.8519045745003135
1541.0,1578.0,939.7779380000001,1093.0,15.15696,11.4241620331,2183.0,0.8598151229660099,758.0,0.0,0.9418747296882762,0.818969789974159
1577.0,1576.0,404.14840000000004,614.0,0.0,8.2496729126,1315.0,0.6582221391169034,579.0,0.0,0.8164835888306716,0.8153823531580144
1579.0,1581.0,615.037832,1023.0,124.225914,7.0171923218000005,3255.0,0.6012099960781037,967.0,0.0,0.7593380392823553,0.8012185208362262
1550.0,1574.0,501.451182,905.0,35.118721,3.3405766281000004,1811.0,0.5540896977448653,565.0,0.0,0.7001597175805182,0.796067638394551
1557.0,1598.0,668.831833,1038.0,40.27296,8.1658959504,1728.0,0.6443466537153502,611.0,0.0,0.8033424222210594,0.8157264383456887
1612.0,1601.0,532.551729,856.0,109.156319,8.441172140599999,3230.0,0.6221398630591138,916.0,0.0,0.7754953267052352,0.7925814234654548
1587.0,1601.0,614.005915,1095.0,104.351517,10.3281776137,3544.0,0.5607359903129133,537.0,0.0,0.6878605279105119,0.8096006190517046
1598.0,1592.0,392.11955,500.0,165.197754,18.0166129557,2469.0,0.7842390843152184,411.0,1.6016,0.8587516572513054,0.8248491224310698
1612.0,1592.0,381.71355199999994,612.0,93.562557,13.4287326555,2175.0,0.6237149440569453,294.0,0.0,0.7429099177727988,0.8295000260736313
1551.0,1595.0,730.352451,1101.0,142.396804,14.5792473411,2388.0,0.6633537187706292,303.0,0.0,0.8434522596122936,0.8052237409016563
1617.0,1594.0,349.135451,519.0,83.385124,5.4287686292,1732.0,0.6727079851115996,257.0,0.0,0.8389160784490969,0.7994694449157138
1587.0,1604.0,682.328742,1052.0,138.37824100000003,10.4298959238,2513.0,0.6486014596140546,514.0,0.0,0.8199782023959874,0.8097807901108429
1549.0,1604.0,822.6222779999999,1469.0,130.777908,10.5492544729,2524.0,0.5599879321988568,492.0,0.0,0.7001319682005988,0.7867650840153767
1578.0,1599.0,821.56806,1201.0,106.273438,28.1026210214,3239.0,0.6840699859777686,513.0,0.0,0.8184765461888809,0.8129861051440371
1603.0,1598.0,759.33848,684.0,133.092957,12.2970375817,2399.0,1.1101439603780123,514.0,18.14176,1.2482694536186325,0.8025239531666598
1618.0,1599.0,852.634556,1148.0,126.235191,14.299288592300002,3569.0,0.7427130214049388,461.0,38.321918,0.8912102173912054,0.8162042652212057
1591.0,1618.0,588.939659,949.0,92.03376,10.508564236200002,1981.0,0.6205897289716572,308.0,346.0,0.7234249110652538,0.8076522373778635
1548.0,1588.0,995.9796729999999,1513.0,19.830719,4.7139307709,2742.0,0.658281339337202,714.0,75.0,0.8033732073647313,0.8105061276896662
1588.0,1601.0,187.071994,571.0,96.052315,5.6666535283,962.0,0.3276217000416515,411.0,0.0,0.4861795796227,0.8003201854833946
1594.0,1588.0,369.35952799999995,575.0,70.15007800000001,4.294465838400001,1576.0,0.6423643853501846,152.0,75.0,0.7846868786827179,0.795024965169227
1595.0,1596.0,781.386514,915.0,70.193764,5.3485493089,2425.0,0.8539743229073845,529.0,16.103361,1.0310418227692597,0.8236415701221232
1568.0,1594.0,571.125507,721.0,93.125763,5.4681435667,1080.0,0.7921296797208088,409.0,0.0,1.0399796167962638,0.805277079447922
1595.0,1600.0,374.159047,801.0,103.172157,7.936044958,2143.0,0.4671149092744705,414.0,119.0,0.5703251856762905,0.7951647216907443
1600.0,1602.0,453.13737000000003,733.0,20.0928,6.5678392911,2843.0,0.6181955850177956,159.0,0.0,0.7551665947930918,0.7943594280052941
1580.0,1610.0,790.849085,961.0,91.160156,8.532506727400001,1715.0,0.8229438884188981,436.0,37.157124,1.0421684481324645,0.7990917803333553
1599.0,1620.0,504.68882399999995,778.0,21.01008,8.3414160623,1629.0,0.6487002795796879,156.0,76.0,0.7679327624587088,0.785831701604788
1605.0,1595.0,1058.0558529999998,1043.0,82.249435,10.882282608,3295.0,1.0144351321722422,513.0,0.0,1.1765003058486725,0.8174360036757365
1598.0,1587.0,356.191174,538.0,109.068962,15.2413192455,2140.0,0.6620653668761084,512.0,90.272011,0.7078134822991334,0.8087547783170876
1579.0,1593.0,772.251851,1001.0,152.224793,7.7457304688,2691.0,0.7714803629222741,510.0,0.0,0.9324680612100973,0.8105991562035031
1579.0,1603.0,840.8969500000001,1465.0,90.854401,14.216687922,3198.0,0.5739910882321428,515.0,181.249283,0.6525943312732971,0.8020944434892151
1553.0,1576.0,825.168718,1205.0,65.12688399999999,12.5453872191,2733.0,0.6847873121594414,835.0,93.069122,0.758570274642095,0.8220436945890774
1587.0,1580.0,754.639008,913.0,52.503361,10.100949707000002,3070.0,0.8265487401254246,520.0,90.301117,0.9585592470410694,0.8175837710768508
1617.0,1579.0,222.232385,377.0,81.07007600000001,20.8433868152,2356.0,0.589475806645204,511.0,197.330239,0.7744093232878967,0.7930953607567023
1597.0,1578.0,154.57081599999998,314.0,45.121437,10.3938554628,2812.0,0.49226372954574105,0.0,57.0928,0.5773776276101358,0.8278955748040819
1572.0,1574.0,480.65338499999996,602.0,60.10368,7.809115974400001,1475.0,0.7984275365709711,626.0,60.249279,1.0015479689080051,0.8014017193922003
1566.0,1574.0,623.964928,680.0,36.254399,9.8249840133,1164.0,0.9175954688588902,516.0,117.149767,1.0685839856437591,0.820176597681721
1589.0,1573.0,407.160868,794.0,120.338402,17.588321512100002,3298.0,0.512797056513891,379.0,435.00127399999997,0.6780454964181158,0.8080903548984721
1548.0,1580.0,908.915203,1357.0,100.114563,21.2584638738,3384.0,0.669797491747992,561.0,224.75616100000002,0.8846492734566599,0.8027934847554068
1557.0,1587.0,599.167627,985.0,85.219674,10.6896213289,1686.0,0.6082920009310457,314.0,179.0,0.801643295404384,0.8052543108591399
1550.0,1580.0,919.42926,1069.0,91.990073,6.3110101051,2288.0,0.8600834905511366,316.0,280.0,0.9059746697972314,0.8057983709054475
1580.0,1579.0,710.650782,1120.0,110.117287,1.9461559556000003,2006.0,0.6345096211204498,318.0,153.0,0.749065290183568,0.8068551814396393
1579.0,1598.0,429.793097,788.0,91.203842,3.2584127323,1847.0,0.545422705007326,304.0,255.0,0.6651107887158052,0.8203937241801619
1606.0,1572.0,266.105162,351.0,75.1296,17.8424329065,2336.0,0.7581343430730957,411.0,393.0,1.122452581523273,0.7925279195762744
1579.0,1602.0,608.59571,991.0,116.276169,12.5951856539,3637.0,0.6141228091410413,667.0,0.0,0.8502164359471713,0.8042869625587209
1619.0,1602.0,598.6222099999999,651.0,163.668945,19.1050570039,2409.0,0.9195425511591004,571.0,0.0,1.0578349530409863,0.7961694512130367
1602.0,1593.0,542.21879,800.0,75.26063500000001,8.3888031624,2374.0,0.6777734790278316,496.0,0.0,0.752088625355112,0.8085371919596028
1578.0,1609.0,1513.249742,1746.0,56.259841,8.5470160157,4015.0,0.8666951508207609,530.0,0.0,1.1156768121291147,0.8070590906963997
1570.0,1605.0,779.7892939999999,1113.0,42.194881,4.3905892884,1917.0,0.7006193054751185,357.0,0.0,0.8384259463617654,0.784679613536576
1586.0,1588.0,337.99398,623.0,37.08432,2.2001822065,1577.0,0.5425264439401856,465.0,0.0,0.6661797923563485,0.8033613935910995
1581.0,1595.0,508.068106,833.0,100.245601,6.400069565,1562.0,0.6099256901569545,419.0,137.0,0.7800887571013226,0.7983770608210272
1548.0,1599.0,585.698973,1016.0,97.974236,7.105240753099999,1603.0,0.5764753614520142,413.0,78.0,0.7423209542263361,0.8355552400852669
1577.0,1591.0,419.097335,751.0,103.041115,5.5784353495,1442.0,0.5580523694001016,351.0,0.0,0.7506266133204563,0.7914851566766739
1591.0,1603.0,274.430661,531.0,98.105278,5.4298520154,1494.0,0.5168185608885394,414.0,0.0,0.6325052052616862,0.8076399652933373
1574.0,1591.0,450.632234,745.0,90.111839,9.9981386718,1418.0,0.6048754737600608,467.0,0.0,0.733610112667592,0.8061782063690258
1588.0,1616.0,865.18827,1334.0,74.21231800000001,16.5150600624,2915.0,0.6485669141786589,826.0,296.180481,0.8866085888035519,0.7999293061211278
1606.0,1594.0,520.144998,601.0,78.143516,10.0181753171,2451.0,0.8654658724548108,0.0,111.11008100000001,1.0404598551261302,0.8005401900259197
1569.0,1619.0,692.741767,1293.0,105.094078,20.4429038629,2152.0,0.5357631567226361,992.0,0.0,0.7630573373988792,0.8193131940004857
1584.0,1591.0,379.88786,523.0,76.17791700000001,7.6533211172,1524.0,0.7263630071441107,0.0,180.161922,0.9388969349446614,0.8001463363187747
1644.0,1603.0,227.366707,422.0,117.106079,6.718448501399999,3023.0,0.5387836531093921,145.0,0.0,0.653329997330614,0.8340757604687576
1624.0,1599.0,284.870709,313.0,83.254082,7.840433336299999,3382.0,0.9101300316252386,140.0,0.0,1.218932988897463,0.829319883542743
1612.0,1599.0,824.014456,1108.0,91.378555,9.023793764,3858.0,0.7436953506886701,941.0,0.0,0.8644946735476486,0.8105469571280404
1597.0,1598.0,381.16823899999997,845.0,83.341438,8.6802767944,2166.0,0.4510866680344773,689.0,0.0,0.5855417677940027,0.8098214943321833
1603.0,1586.0,257.171285,397.0,121.211998,7.9721220703,1709.0,0.6477865957736375,668.0,196.170881,0.7891386959928289,0.7998290740519965
1587.0,1585.0,501.922617,941.0,61.151998,13.069208001700002,4040.0,0.5333927860425847,729.0,0.0,0.6125153817444912,0.8135795195654971
1605.0,1588.0,553.233984,724.0,105.006721,16.9762313146,3481.0,0.7641353264622193,1108.0,9.143681,0.7982415283643037,0.827419512609385
1586.0,1589.0,388.168571,511.0,120.20736,8.7623264466,1244.0,0.7596253686961767,348.0,15.025921,0.9495970386980638,0.8036275092330921
1603.0,1591.0,566.540737,788.0,134.184952,12.104109026699998,2294.0,0.7189603170182701,655.0,20.35488,0.9139991019961337,0.8092464543773662
1567.0,1591.0,599.600919,794.0,135.189591,7.2439453164,2453.0,0.7551648758795355,692.0,18.11264,0.906737103558467,0.81638804078292
1586.0,1584.0,331.755986,371.0,127.458237,7.7807727232,1322.0,0.8942209624199202,472.0,15.11328,1.2389482047285594,0.7736389959714022
1580.0,1586.0,257.65817400000003,480.0,107.059677,10.9445237509,1321.0,0.5367878513169199,495.0,15.142401,0.7105824185453103,0.7961209940099068
1598.0,1592.0,248.84448299999997,348.0,109.986244,4.6220575611,1343.0,0.7150703329002778,107.0,0.0,0.9158799570695507,0.771902671180669
1620.0,1598.0,401.81119,613.0,67.136154,8.0933896183,2142.0,0.6554831703836351,422.0,0.0,0.8235990448799632,0.7704270253812289
1616.0,1592.0,212.249347,364.0,82.205758,16.4224406437,892.0,0.5831025856290499,157.0,25.043201,0.7536731736931872,0.7835467835198986
1594.0,1624.0,738.8716730000001,1004.0,126.322556,7.385211106200001,2055.0,0.7359279538254189,661.0,0.0,0.7859580919851183,0.8157996837210575
1578.0,1587.0,482.46682,793.0,95.091362,6.8717995455,1685.0,0.6084070793391289,522.0,25.10144,0.7728907795384714,0.8094512677244392
1591.0,1589.0,552.126161,710.0,177.03503399999997,9.4803239519,2656.0,0.7776424693289794,595.0,0.0,0.9346504833677514,0.8145746515617134
